mod_id,name_cn,local_name_en,notes,tags,nexus_url,title_en,author,category,summary,thumbnail,nexus_requirements
1738,永远的朋友,,,#NPC,https://www.nexusmods.com/stardewvalley/mods/1738,Friends Forever,Isaac S,未知分类,Removes friendship decay from the game! Requires SMAPI 2.11+.,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/1738.png,
2544,佳能友好对话,Canon-Friendly Dialogue Expansion,,#必下mod,https://www.nexusmods.com/stardewvalley/mods/2544,Canon-Friendly Dialogue Expansion,Ben and WitchWeed,未知分类,Adds about 4200 new lines of dialogue across all 34 characters who have a heart level.,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/2544.png,
12457,来农舍参观,Farmhouse Visits,,#机制类,https://www.nexusmods.com/stardewvalley/mods/12457,Farmhouse Visits,mistyspring,未知分类,"Allows NPCs to visit your farmhouse, fully configurable. (Compatible with mod NPCs)",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/12457.png,
29931,塞巴斯蒂安来信,Letters from Sebastian,,#NPC,https://www.nexusmods.com/stardewvalley/mods/29931,Letters from Sebastian,J4ZMIN,未知分类,"Adds custom mail and gifts from Sebastian at each heart level. As you progress through heart levels with Sebastian, his gifts and letters evolve, becoming more thoughtful and personal.",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/29931.png,
22714,约会之夜,Date Night Redux,,#必下mod,https://www.nexusmods.com/stardewvalley/mods/22714,Date Night Redux,Agent Lyoko - original mod by LiveOnSUPERT,未知分类,Go on dates after marriage with your spouse(s)! An updated version of Date Night that works on 1.6. Requires Stardew Valley 1.6.4+.,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/22714.png,
23614,电商购物,joja Express-,,#扩展类,https://www.nexusmods.com/stardewvalley/mods/23614,Joja Express,OFTS_CQM and Yuxuan,未知分类,Do you like online shopping? This mod adds an online shopping service provided by Joja Market. You can buy whatever you want from the online market and they will be automatically delivered after a short time.,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/23614.png,
6833,高亮小桶罐头瓶-遗漏高亮显示,Highlighted Jars,,#必下mod,https://www.nexusmods.com/stardewvalley/mods/6833,Highlighted Jars,Annosz,未知分类,"Jars, kegs and casks are highlighted when empty to be easily recognizable.",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/6833.png,
17773,作物缺水气泡,Crop Watering Bubbles,,#必下mod,https://www.nexusmods.com/stardewvalley/mods/17773,Crop Watering Bubbles,aedenthorn,未知分类,Causes unwatered crops to show their need for water via emotes on interval or key press. Optionally only trigger when the farmer is holding a watering can.,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/17773.png,
1089,快速动画,Fast Animations,,#必下mod,https://www.nexusmods.com/stardewvalley/mods/1089,Fast Animations,Pathoschild,未知分类,Speed up many animations in the game (like breaking geodes or eating). Optionally configure the speed for each animation.,,
10487,更好的出货箱,Better Shipping Bin,,#必下mod,https://www.nexusmods.com/stardewvalley/mods/10487,Better Shipping Bin,MindMeltMax,未知分类,Allows you to retrieve items shipped from the shipping bin,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/10487.png,
20738,用镰刀收割作物,,,#必下mod,https://www.nexusmods.com/stardewvalley/mods/20738,Yet Another Harvest With Scythe Mod-chinese,San,未知分类,机翻,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/20738.png,
7409,待办事项,To-Dew,,#机制类,https://www.nexusmods.com/stardewvalley/mods/7409,To-Dew,Jamie Taylor,未知分类,An in-game to-do list.,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/7409.png,
9833,身临其境的配偶,,,#必下mod,https://www.nexusmods.com/stardewvalley/mods/9833,Immersive Spouses (Chinese Translation),Anonymous,未知分类,沉浸式配偶的汉化翻译。为你的伴侣增加婚后日程及相应对话，使其更加富有个性。,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/9833.png,
257517,银行存款,bank,,#扩展类,https://www.nexusmods.com/stardewvalley/mods/27517,Bank,YangZ,,为您的小镇添加一个ATM，您可以在这里存款，取款，贷款，还款,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/257517.png,
29332,水电费,Department of Energy and Water Bills DEWB,,#扩展类,https://www.nexusmods.com/stardewvalley/mods/29332,Department of Energy and Water Bills DEWB,13midnight,未知分类,Don't summon the wrath of the collections department.,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/29332.png,
33400,夜市扩展,,,#扩展类,https://www.nexusmods.com/stardewvalley/mods/33400,Night Market Expansion,chocolatte12,未知分类,Adds more vendors to the Night Market.,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/33400.png,
27049,野面粉,,,#扩展类,https://www.nexusmods.com/stardewvalley/mods/27049,Wildflour's Atelier Goods - An Artisan Goods Expansion,Wildflourmods,未知分类,"An all in one artisan good expansion mod. Add as many or as few categories as you like to run the atelier (shop) of your dreams. Adds items such as baked goods, gourmet ingredients, specialty ales and meads, floral artisan goods like perfumes and incense, frozen treats, candy and more! Highly configurable.",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/27049.png,
19508,聚宝盆作物,,,#扩展类,https://www.nexusmods.com/stardewvalley/mods/19508,Cornucopia - More Crops,Cornucopia,未知分类,"Adds more vanilla-style crops, bushes, and trees to the game. Highly configurable.",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/19508.png,
20290,聚宝盆花朵,,,#扩展类,https://www.nexusmods.com/stardewvalley/mods/20290,Cornucopia - More Flowers,Cornucopia,未知分类,"Adds more flowers , flower bushes, and flower trees to the game. Fully configurable and written to rely primarily on Content Patcher.",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/20290.png,
24842,聚宝盆机器,,,#扩展类,https://www.nexusmods.com/stardewvalley/mods/24842,Cornucopia - Artisan Machines,Cornucopia,未知分类,"Adds a variety of artisan machines and goods, to support different playstyles and give more vanilla-balanced avenues for making profits.",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/24842.png,
20340,聚宝盆种植,,,#扩展类,https://www.nexusmods.com/stardewvalley/mods/20340,Growable Forage and Crop Bushes,Cornucopia,未知分类,"A configurable mod that adds a few new crops to grow vanilla forage items, as well as converts some vanilla crops into perennial ""bushes"".",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/20340.png,
28324,宝石群岛,Gem Isles - Continued,,#扩展类,https://www.nexusmods.com/stardewvalley/mods/28324,Gem Isles - Continued,aedenthorn,未知分类,The Gem Sea comes alive with this mod that creates an endless horizon of islands generated randomly every day.<br /><br />Originally created by aedenthorn,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/28324.jpeg,
9695,学校,Little Red School House,,#扩展类,https://www.nexusmods.com/stardewvalley/mods/9695,Little Red School House,xiddav,未知分类,Russel Elementary. Home of the Soaring Pelicans.<br /><br />The old School House needs fixed before students can return to class.,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/9695.png,
32870,税收,,,#扩展类,https://www.nexusmods.com/stardewvalley/mods/32870,Another Tax Mod,BladeOfGrass445,未知分类,"Adds a Tax System to Stardew Valley. Featuring the dreaded Income Tax, the unjust Land Tax and a reasonable Building Tax.",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/32870.jpeg,
6372,水族馆,,,#扩展类,https://www.nexusmods.com/stardewvalley/mods/6372,Stardew Aquarium,Project Stardew Aquarium,未知分类,Stardew Aquarium adds an Aquarium to Stardew Valley. Here you can donate your fish to animated tanks for rewards. Includes a large new beach location with new custom shops.,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/6372.png,
30138,昆虫馆（山谷中的自然）,,扩展类,#扩展类,https://www.nexusmods.com/stardewvalley/mods/30138,Nature In The Valley (Catchable Creatures),w8AwA8w,未知分类,This mod add an animal-crossing-style animal catching system with more than 80 collectable animals spawning across the valley! Includes an insectarium for you to donate all the animals you find for unique rewards and Terrariums to keep creatures as pets!. Includes a framework for other mods to make their own creatures/animals!,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/30138.png,
22743,炼金术,,扩展类,#扩展类,https://www.nexusmods.com/stardewvalley/mods/22743,Alchemistry - A Witchy Gameplay Expansion Mod,Morghoula,未知分类,"An alchemy-driven gameplay expansion mod that introduces new crops, forage, machines, recipes, CC bundles, and more.",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/22743.png,
14510,观鸟,,,#扩展类,https://www.nexusmods.com/stardewvalley/mods/14510,Bird overhaul - Ornithologist's Guild - Nests and feeders and more,ivylovesbirds,未知分类,"Ornithologist's Guild brings a totally new birding experience to Stardew Valley, complete with overhauled bird mechanics, bird feeders and baths, seasonal birds, nests and fledglings, a progression system, a new location and shop, a new NPC with a tragic past, and sooo much more! Do you have what it takes to be Pelican Town's next great birder?",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/14510.png,
22199,考古,,,#扩展类,https://www.nexusmods.com/stardewvalley/mods/22199,Archaeology Skill for 1.6,MoonSlime,未知分类,"A rewrite for a skill and general content based around the digging and panning mechanics, now updated for Stardew Valley 1.6!",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/22199.png,
21381,地图传送,,,#机制类,https://www.nexusmods.com/stardewvalley/mods/21381,Stardew Valley Map Teleport,Richard2091,未知分类,Teleport on the map with one click.,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/21381.png,
25279,地图传送,,,#机制类,https://www.nexusmods.com/stardewvalley/mods/25279,Map Teleport For Expansions,hlyvia,未知分类,This mod is based on aedenthorn's(https://www.nexusmods.com/stardewvalley/mods/7675) and Richard2091's(https://www.nexusmods.com/stardewvalley/mods/21381) map teleporting mod.<br />Compatible with 1.6 &amp; SVE &amp; RSV &amp; ES.,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/25279.png,
31344,NPC传送,,,#机制类,https://www.nexusmods.com/stardewvalley/mods/31344,Simple Teleport To NPCs,daitsuku,未知分类,"This mod allows players to teleport to NPCs, pets and animals!.<br />It comes in two versions: one showing only Social Tab NPCs and another displaying all NPCs in the game.",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/31344.png,
22538,沉浸式配偶,,,#婚姻,https://www.nexusmods.com/stardewvalley/mods/22538,Immersive Spouses for 1.6,aveii,未知分类,A fix for the Immersive Spouses mod that makes the spouses not get stuck at the bus stop because of 1.6's changes to the size of the bus stop.,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/22538.png,
18972,沉浸式家庭,,,#婚姻,https://www.nexusmods.com/stardewvalley/mods/18972,Immersive Family- A Children's Events Expansion,xiaoleiwen,未知分类,"35 new events and over 340 additional NPC dialogues centered around your children, featuring crossover content for SVE, RSV, ES, and many more.",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/18972.jpeg,
20685,连续开晶球,,,#机制类,https://www.nexusmods.com/stardewvalley/mods/20685,Auto Break Geode,weizinai,未知分类,Allows you to automatically break geode.,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/20685.png,
8526,npc主动表白,,,#婚姻,https://www.nexusmods.com/stardewvalley/mods/8526,Reverse Proposal,GreenOnion24,未知分类,This mod is like the reverse proposal of datable NPC to the farmer. They will ask the Farmer to be their Boyfriend/Girlfriend.,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/8526.jpeg,
2072,光线过度,,,#机制类,https://www.nexusmods.com/stardewvalley/mods/2072,Dynamic Night Time,KNakamura,未知分类,"This mod gives Stardew Valley a more dynamic daylight cycle, changing when it gets dark and adding a dawn period at the start of the day. It also adds a full light cycle, adding sunrise and sunset effects. These times will vary depending on the time of year. Can be configured to match your latitude. Does not alter start time.",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/2072.png,
93,CJB拿取物品,,,#机制类,https://www.nexusmods.com/stardewvalley/mods/93,CJB Item Spawner,CJBok and Pathoschild,未知分类,An easy-to-use in-game item spawner menu.,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/93.png,
5,CJB显示售价,,,#机制类,https://www.nexusmods.com/stardewvalley/mods/5,CJB Show Item Sell Price,CJBok and Pathoschild,未知分类,See the sell price of items in your inventory.,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/5.gif,
4,CJB无限体力生命,,,#机制类,https://www.nexusmods.com/stardewvalley/mods/4,CJB Cheats Menu,CJBok and Pathoschild,未知分类,A simple in-game cheats menu with lots of cheats.,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/4.gif,
37571,宠物互动,,,#宠物,https://www.nexusmods.com/stardewvalley/mods/37571,Pet Interaction Redux,jahangmar,未知分类,Your pet follows you through the town and plays fetch with you. It might get distracted by birds and doesn't like your watering can.,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/37571.png,
36886,额外烹饪,,,#机制类,https://www.nexusmods.com/stardewvalley/mods/36886,The Act of Cooking - a Love of Cooking addon,Kanadeyoru,未知分类,"Instead of just picking a recipe and instantly making it, you’ll play a short interactive minigame where you go through all the ingredients in order to cook your meal - but be careful not to burn it! It’s a light, fun way to make time in the kitchen feel more engaging.",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/36886.png,
10659,更多配件,,,#机制类,https://www.nexusmods.com/stardewvalley/mods/10659,FS - SH's More Accessories and Stuff Pack,SmolHooman - plurffle,未知分类,"Adds more accessories, hats, and skirts to your game for the Fashion Sense framework.",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/10659.png,
9063,更多野生动物,,,#机制类,https://www.nexusmods.com/stardewvalley/mods/9063,SH's Wild Animals,SmolHooman - plurffle,未知分类,Adds some wild animals to the game,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/9063.jpeg,
2221,更好的祝尼魔,,,#机制类,https://www.nexusmods.com/stardewvalley/mods/2221,Better Junimos,hawkfalcon and ceruleandeep,未知分类,"Significantly improve Junimos: automatically plant crops, fertilize, work for a fee, increase range, work in the greenhouse, and more!",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/2221.png,
5263,更多巨型作物,,,#机制类,https://www.nexusmods.com/stardewvalley/mods/5263,More Giant Crops,spacechase0,未知分类,Add new giant crops to the game.,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/5263.png,
8329,怪物血条,,,#机制类,https://www.nexusmods.com/stardewvalley/mods/8329,Mini Bars - Healthbars Mod,Coldopa,未知分类,A healthbar mod that add custom healthbars to most part of the monsters.,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/8329.png,
5436,孩子能长大,,,#婚姻,https://www.nexusmods.com/stardewvalley/mods/5436,The Farmer's Children (LittleNPC),xiddav,未知分类,Your two children are now big kids that walk around Pelican Town exploring their interests.,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/5436.png,
6278,孩子长相随配偶,,,#婚姻,https://www.nexusmods.com/stardewvalley/mods/6278,Unique Children,Shaklin,未知分类,"With this mod all players in multiplayer, depending on their spouse, have different looking children.<br />Of course, you can also use it in single player.",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/6278.png,
9540,孩子会说话,,,#婚姻,https://www.nexusmods.com/stardewvalley/mods/9540,Unique Children Talk,Shaklin,未知分类,Dialogues for Children,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/9540.png,
28676,孩子美化,,,#婚姻,https://www.nexusmods.com/stardewvalley/mods/28676,Kali's Less Creepy Kids,Kali Rivera,未知分类,"Retextures the Baby and Child sprites to make them less creepy-looking, with support for Stardew Valley Expanded, Ridgeside Village, and East Scarp. Also includes an Alternative Texture component for extra support for poly marriages or divorces.",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/28676.png,
21525,挪动配偶房间,,,#婚姻,https://www.nexusmods.com/stardewvalley/mods/21525,Custom Spouse Room Locations,kevinkidwell,未知分类,Move your spouse room(s) around within your fully upgraded farmhouse!,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/21525.png,
24272,配偶房间布置,,,#婚姻,https://www.nexusmods.com/stardewvalley/mods/24272,Spouse Room Free Decoration,Tikamin557,未知分类,"Allows spouses to decorate their rooms as they wish.<br />You can freely re-cover the walls and floor.<br />There is also a setting to display default furniture, walls and floors.",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/24272.jpeg,
10213,家居精细调整,,,#家具,https://www.nexusmods.com/stardewvalley/mods/10213,Furniture Adjustment,aedenthorn,未知分类,Lets you move furniture pixel-by-pixel (or faster) using hotkeys,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/10213.png,
14092,家具可叠放,,,#家具,https://www.nexusmods.com/stardewvalley/mods/14092,Furniture Placement Tweaks,aedenthorn,未知分类,Stops accidental pickup of rugs that have other furniture on top of them and/or allows placement of rugs underneath already placed furniture. Also lets you overlap furniture.,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/14092.png,
32562,堆叠,,,#机制类,https://www.nexusmods.com/stardewvalley/mods/32562,Stack More Things,gellingly,未知分类,"Mod that allows you to stack things like furniture, tackle, clothing, etc. Also lets you adjust the maximum stack size for everything, merge crops of different colors into one stack, and reduce the quality of items so they can be stacked.",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/32562.png,
6304,可破坏灌木,,,#机制类,https://www.nexusmods.com/stardewvalley/mods/6304,Destroyable Bushes,Esca-MMC,未知分类,"Destroyable Bushes allows players to destroy bushes with an axe. By default, destroyed bushes drop small amounts of wood and regrow after 3 days. These features can be customized in the mod's settings.",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/6304.png,
5176,非破坏性npc,,,#必下mod,https://www.nexusmods.com/stardewvalley/mods/5176,Non Destructive NPCs,Madara Uchiha,未知分类,"Makes NPCs not destroy objects placed by the player in their paths. They would instead stop, glare at it, then pass through it.",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/5176.png,
19675,快乐家居,,,#家具,https://www.nexusmods.com/stardewvalley/mods/19675,Happy Home Designer,tlitookilakin,未知分类,"A feature-rich Furniture / Wallpaper catalogue overhaul, with Alternative Textures integration and more!",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/19675.png,
24026,宠物跟随,,,#宠物,https://www.nexusmods.com/stardewvalley/mods/24026,Pets Enhanced - A Pet Mechanic Overhaul,SunkenLace,未知分类,"Enhances the Pet experience, making pets able to learn tricks as well as improving their AI(Cats and Dogs only).<br /><br />New additions:<br />- Pets can enter Pet Houses now!<br />- New Mechanics for pets.<br />- Makes simple the process of putting and taking off hats on pets.<br />- You can gift treats to pets.",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/24026.png,
923,社区一份子,,,#机制类,https://www.nexusmods.com/stardewvalley/mods/923,Part of the Community,Space Baby,未知分类,"PotC is a friendship mod that allows the Farmer to gain friendship points passively, as well as actively in other ways.",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/923.gif,
10023,多婚大床,,,#婚姻,https://www.nexusmods.com/stardewvalley/mods/10023,Bed Tweaks,aedenthorn,未知分类,Lets you resize the double bed and change the transparency of the bed's blankets.,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/10023.png,
21678,大冰箱,,,#机制类,https://www.nexusmods.com/stardewvalley/mods/21678,Bigger Fridges,Entoarox,未知分类,"Think the fridges are too small, looking at those big chests and wondering why you cant shove them into your fridges to make em bigger? WELL LOOK NO MORE! Bigger Fridges is here!",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/21678.png,
20712,大仓筒,,,#机制类,https://www.nexusmods.com/stardewvalley/mods/20712,Peehell's Big Silo,PeeH3ll,未知分类,"Only add more storage room in the silo and have it build by Robin as usual<br /><br />Remodel the silo to fit with the seasons<br /><br /> you can turn the textures off with GMCM, or in the files",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/20712.png,
35779,喃喃自语的农夫,,,#必下mod,https://www.nexusmods.com/stardewvalley/mods/35779,The Muttering Farmer,YunHikari,未知分类,"This mod makes the farmer verbalize all actions,<br />displaying them in speech bubbles above their head.<br />Just like how we talk to ourselves sometimes, it adds a touch of immersion and fun.",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/35779.png,
29794,跳跃,,,#机制类,https://www.nexusmods.com/stardewvalley/mods/29794,Jumping,YunHikari,未知分类,Consumes stamina to jump over certain terrains.<br />Strict detection prevents the farmer from jumping into unreasonable areas.,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/29794.png,
32558,方便的宝箱直接制作,,,#机制类,https://www.nexusmods.com/stardewvalley/mods/32558,Convenient Chests Unofficial,SummerFleur,未知分类,"Makes your life easier: Add a category menu to specify what should be contained in this chest, quick stash items to nearby chests, crafting and cooking from nearby chests.",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/32558.png,
21580,法师可婚,,,#可婚｜#NPC,https://www.nexusmods.com/stardewvalley/mods/21580,Tsundere Wizard Marriage Mod - unofficial update,Yuzu and QyueFlamen,未知分类,完全由CP加载的莫蒂默,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/21580.png,
22077,法师肖像美化,,,#美化｜#NPC,https://www.nexusmods.com/stardewvalley/mods/22077,LT's Wizard RRRR Portrait,LT4823,未知分类,Wizard[RRRR] 's matching portrait,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/22077.png,
29218,皮诶尔可婚,,,#可婚｜#NPC,https://www.nexusmods.com/stardewvalley/mods/29218,Pierre Marriage Mod,Luo7710,未知分类,皮埃尔的可婚拓展，重写了所有对话，添加了16个事件，有不同分支结局。<br />META警告（有打破第四面墙的内容），部分内容微血腥微病娇。,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/29218.png,
16220,卡罗琳可婚,,,#可婚｜#NPC,https://www.nexusmods.com/stardewvalley/mods/16220,Childhood Sweetheart Caroline (Overhaul),sorkrim and Solariaze,未知分类,"Caroline was once your best friend, but at some point she left you. When you saw her again, she was already the wife of owner of the General Store, Pierre. How and why did this happen?",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/16220.png,
3239,罗宾可婚,,,#可婚｜#NPC,https://www.nexusmods.com/stardewvalley/mods/3239,The Robin Romance Mod,Soapierbean,未知分类,Makes Robin datable and able to be married. This is done by making her a Custom NPC. Requires Content Patcher &amp; TMXL Map Toolkit (for the spouse room).,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/3239.jpeg,
7721,乔迪可婚,,,#可婚｜#NPC,https://www.nexusmods.com/stardewvalley/mods/7721,Datable Jodi,Moralle,未知分类,Makes it possible to date and marry Jodi.,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/7721.png,
7102,冈瑟可婚,,,#可婚｜#NPC,https://www.nexusmods.com/stardewvalley/mods/7102,Make Gunther Real,WerewolfMaster,未知分类,"Transforms Gunther into a real, live, dateable character with dialogue, heart events, gift taste, and a full story arc.",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/7102.png,
7018,马龙可婚,,,#可婚｜#NPC,https://www.nexusmods.com/stardewvalley/mods/7018,Make Marlon Real,WerewolfMaster,未知分类,"Have you ever felt like Stardew Valley needed more grumpy old marriageable men? Well then this is the mod for you! Turns Marlon from a cardboard cutout into a real, friend-able, gift-able, dance-able, marriage-able character, complete with emotional baggage and heart events!",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/7018.png,
12824,莫里斯可婚,,,#可婚｜#NPC,https://www.nexusmods.com/stardewvalley/mods/12824,Marry Morris,Yoshimax,未知分类,Adds Morris as a marriageable NPC with his own house and gives him a redemption arc if you choose the Community Center route. This mod is fully SVE compatible (it uses SVE's Morris if SVE is installed but will also work without SVE).,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/12824.png,
26199,格斯可婚,,,#可婚｜#NPC,https://www.nexusmods.com/stardewvalley/mods/26199,Gus's BDSM dialogue,Dyen,未知分类,未成年請勿下載，這是一個女性向成人對話擴展。<br />為格斯增加大量對話。,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/26199.jpeg,
28519,克林特可婚,,,#可婚｜#NPC,https://www.nexusmods.com/stardewvalley/mods/28519,NPC Clint Marriage 1.6,Yuzu,未知分类,将克林特变得浪漫，为他添加新的好感事件、日常对话、婚后对话等等。A Custom Marriage Mod will bring you a sweet-talked and lovely Clint as your new bachelor! 5 custom heart events and 3 post-marriage heart events! Numerous daily+ marriage dialogues!,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/28519.png,
25273,幽灵文森特,,,#NPC,https://www.nexusmods.com/stardewvalley/mods/25273,Ghost Boy Vincent - Chinese,Seqi,未知分类,这是一个含少量灵异元素的对话拓展模组，为文森特增加了71条对话，包含日常对话和节日对话。<br />对话以日常风格为主，增加了一些幽默元素，让文森特和玩家的互动变得温馨可爱(*╹▽╹*)是真的很可爱哦！,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/25273.png,
36341,吸血鬼384,,,#NPC,https://www.nexusmods.com/stardewvalley/mods/36341,Vampire Sebastian,Juppa612,未知分类,沉浸式体验闷骚理工阴湿男吸血鬼塞巴斯蒂安!! 性格以原作塞巴斯蒂安为基准加上吸血鬼设定,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/36341.png,
38698,鹈鹕镇市政厅,Pelican Town Municipal - Custom NPC,新NPC,#新NPC,https://www.nexusmods.com/stardewvalley/mods/38698,Pelican Town Municipal - Custom NPC,Midnight Voyager,未知分类,"Adds a municipal building with a sheriff's office. Also adds an Andy Griffith-style sheriff with designs on strengthening the local community, based on his bad experiences in the police system. Also stamps, community improvements, and rival hearts. Aims to integrate seamlessly with vanilla and modded games!",https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/38698.png,
34949,凌肖,,新NPC,#乙游｜#二次元｜#新NPC,https://www.nexusmods.com/stardewvalley/mods/34949,New NPC Shaw-evollove,hanning,未知分类,新增角色凌肖（《恋与制作人》），您可以在游戏里于他恋爱结婚生子......双坑人凌推千万不要错过！<br />mod中凌肖将会沿用考古系研究生的身份，再考古队来到鹈鹕镇的不久后‘你’从恋与市辞职继承了爷爷的农场，将会展开什么故事呢......,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/34949.jpg,
36137,白起,,新NPC,#乙游｜#二次元｜#新NPC,https://www.nexusmods.com/stardewvalley/mods/36137,All For Baiqi,MagicalStrawberryOWO,未知分类,白起独立npc模组,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/36137.png,
36794,许墨,,新NPC,#乙游｜#二次元｜#新NPC,https://www.nexusmods.com/stardewvalley/mods/36794,Xumo_Lucien,Qisui,未知分类,想让许墨也来看看星露谷的美好生活~,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/36794.jpg,
12655,萧逸,Osborn Sebastian Replacement,人物,#乙游｜#二次元｜#人物,https://www.nexusmods.com/stardewvalley/mods/12655,Osborn Sebastian Replacement,Astrid,未知分类,本来是画着自用的萧逸替换塞巴~包含高清头像（不解决技术问题）~和可直接替换文件的行走图~,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/12655.jpeg,
35986,查理苏,,新NPC,#乙游｜#二次元｜#新NPC,https://www.nexusmods.com/stardewvalley/mods/35986,Charlie,mystery177my,未知分类,为游戏光与夜之恋其中一个男主，查理苏的同人可结婚mod,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/35986.png,
31986,刘辩,,新NPC,#乙游｜#二次元｜#新NPC,https://www.nexusmods.com/stardewvalley/mods/31986,NPC LiuBian,acai0w0,未知分类,为游戏添加一个同人NPC刘辩  Add a fan maker NPC LiuBian to the game.,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/31986.png,
38983,祁煜,Rafayel Gift,家具,#乙游｜#二次元｜#家具,https://www.nexusmods.com/stardewvalley/mods/38983,Rafayel Gift,Daiye,未知分类,A Little Gift from Rafayel,https://raw.githubusercontent.com/jeeeny/nexus-mod/main/images/38983.png,
